F,k₋f,k₋s,ka,k₋a
29.1,15.045129429229592,4.906257828563074,5.727573415806754,0.008227412657003982
29.2,15.045129432622437,4.952787112569838,5.727573507209997,0.00800064523078442
29.3,15.045129436015282,4.999757664513556,5.727573598613242,0.0077801280642440475
29.4,15.045129439408125,5.047173669229571,5.727573690016488,0.007565688885083005
29.5,15.04512944280097,5.095039351240787,5.727573781419735,0.007357160169243305
29.6,15.045129446193815,5.143358975134043,5.727573872822983,0.007154379010035956
29.7,15.045129449586662,5.192136845940078,5.727573964226234,0.006957186990874988
29.8,15.045129452979507,5.241377309517077,5.7275740556294865,0.00676543006151932
29.9,15.04512945637235,5.291084752937868,5.727574147032739,0.006578958417725794
30.0,15.045129459765196,5.341263604880795,5.727574238435993,0.006397626384219093
30.1,15.045129463158041,5.391918336024285,5.727574329839249,0.006221292300887478
30.2,15.045129466550884,5.443053459445144,5.727574421242506,0.006049818412115065
30.3,15.04512946994373,5.494673531020693,5.7275745126457664,0.005883070759164506
30.4,15.045129473336573,5.546783149834625,5.7275746040490265,0.005720919075525835
30.5,15.045129476729418,5.599386958586799,5.727574695452288,0.0055632366851496836
30.6,15.045129480122263,5.65248964400685,5.727574786855552,0.005409900403485514
30.7,15.045129483515106,5.7060959372717726,5.727574878258817,0.005260790441247479
30.8,15.045129486907955,5.760210614427441,5.727574969662083,0.005115790310832645
30.9,15.045129490300798,5.814838496814118,5.727575061065351,0.00497478673531867
31.0,15.045129493693643,5.86998445149603,5.727575152468619,0.004837669559969607
31.1,15.045129497086489,5.925653391694991,5.7275752438718905,0.004704331666180952
31.2,15.045129500479332,5.981850277228124,5.727575335275163,0.00457466888779644
31.3,15.045129503872177,6.0385801149497995,5.7275754266784356,0.004448579929731447
31.4,15.045129507265022,6.095847959197678,5.727575518081711,0.004325966288839323
31.5,15.045129510657866,6.153658912243052,5.727575609484989,0.00420673217695877
31.6,15.04512951405071,6.212018124745415,5.727575700888266,0.004090784446082293
31.7,15.045129517443554,6.270930796211378,5.727575792291545,0.003978032515587176
31.8,15.045129520836399,6.330402175457896,5.7275758836948265,0.0038683883014721237
31.9,15.045129524229248,6.390437561079929,5.727575975098108,0.0037617661475443124
32.0,15.045129527622091,6.451042301922516,5.727576066501392,0.0036580827585031223
32.1,15.045129531014936,6.512221797557318,5.727576157904677,0.0035572571348682445
32.2,15.04512953440778,6.573981498763711,5.727576249307964,0.00345921050970127
32.3,15.045129537800625,6.636326908014403,5.727576340711252,0.00336386628707147
32.4,15.04512954119347,6.699263579965691,5.7275764321145415,0.003271149982217529
32.5,15.045129544586313,6.7627971219523495,5.7275765235178335,0.0031809891633586135
32.6,15.045129547979158,6.826933194487212,5.7275766149211265,0.0030933133951092755
32.7,15.045129551372003,6.891677511765482,5.727576706324419,0.003008054183453918
32.8,15.045129554764847,6.957035842173864,5.727576797727714,0.002925144922237988
32.9,15.045129558157692,7.023014008804489,5.727576889131012,0.0028445208411338897
33.0,15.045129561550539,7.089617889973703,5.727576980534311,0.0027661189550412125
33.1,15.045129564943384,7.156853419745815,5.72757707193761,0.002689878014881507
33.2,15.045129568336229,7.224726588461789,5.727577163340912,0.0026157384597493075
